-5.456933930006256261e+00,3.655194094523636750e+00,-1.629999999999999893e+00
-5.421964447599564529e+00,3.609386203112101121e+00,-1.629999999999999893e+00
-5.388597726042403835e+00,3.578557524343282115e+00,-1.629999999999999893e+00
-5.371629569968614071e+00,3.556274950244016075e+00,-1.629999999999999893e+00
-5.323049943106217263e+00,3.511473321619889010e+00,-1.629999999999999893e+00
-5.306642075878801990e+00,3.489846298302148764e+00,-1.629999999999999893e+00
-5.275194813786610482e+00,3.460898260304227758e+00,-1.629999999999999893e+00
-5.259189835626923326e+00,3.439750129584031590e+00,-1.629999999999999893e+00
-5.228515732564746443e+00,3.411566089886559183e+00,-1.629999999999999893e+00
-5.212898937551577738e+00,3.390880010327567362e+00,-1.629999999999999893e+00
-5.182969873291871643e+00,3.363431550117251145e+00,-1.629999999999999893e+00
-5.167727263167329887e+00,3.343191475303270099e+00,-1.629999999999999893e+00
-5.138516464251265958e+00,3.316451551946027809e+00,-1.629999999999999893e+00
-5.123634706347075074e+00,3.296642183763903944e+00,-1.629999999999999893e+00
-5.095116666425584029e+00,3.270585048870425116e+00,-1.629999999999999893e+00
-5.080583054556285560e+00,3.251191794061396134e+00,-1.629999999999999893e+00
-5.052733460318556524e+00,3.225792917324792786e+00,-1.629999999999999893e+00
-5.038535878400386636e+00,3.206801847040023912e+00,-1.629999999999999893e+00
-5.011331540637848470e+00,3.182037845377260421e+00,-1.629999999999999893e+00
-4.997458428814129050e+00,3.163435657497441600e+00,-1.629999999999999893e+00
-4.970877218209317938e+00,3.139284229069129406e+00,-1.629999999999999893e+00
-4.957317541283225104e+00,3.121058213069755727e+00,-1.629999999999999893e+00
-4.931338328549990102e+00,3.097498075791421890e+00,-1.629999999999999893e+00
-4.918081546543326965e+00,3.079636079954864325e+00,-1.629999999999999893e+00
-4.905335553889342393e+00,3.068098688768946758e+00,-1.629999999999999893e+00
-4.892275840391643094e+00,3.050480989017247513e+00,-1.629999999999999893e+00
-4.867257015461582625e+00,3.027877195123774179e+00,-1.629999999999999893e+00
-4.854483634828725691e+00,3.010604237934006555e+00,-1.629999999999999893e+00
-4.830014896470400387e+00,2.988539192296318703e+00,-1.629999999999999893e+00
-4.817518500706287732e+00,2.971600177964416556e+00,-1.629999999999999893e+00
-4.793581937568935025e+00,2.950055886858789833e+00,-1.629999999999999893e+00
-4.781353581569852906e+00,2.933440471303522479e+00,-1.629999999999999893e+00
-4.757932051208970670e+00,2.912399723127645501e+00,-1.629999999999999893e+00
-4.745963171282001625e+00,2.896097993912703839e+00,-1.629999999999999893e+00
-4.723040259345229863e+00,2.875544317362042523e+00,-1.629999999999999893e+00
-4.711322653086814860e+00,2.859546771223034245e+00,-1.629999999999999893e+00
-4.688882635071983884e+00,2.839464396115931599e+00,-1.629999999999999893e+00
-4.677408442507233310e+00,2.823761917882969374e+00,-1.629999999999999893e+00
-4.655436247905453406e+00,2.804135738441090542e+00,-1.629999999999999893e+00
