4.839899741433469238e+00,8.447211022248536372e-01,-1.629999999999999893e+00
4.813517398569869599e+00,8.492883260819991120e-01,-1.629999999999999893e+00
4.813298937806378852e+00,8.582707622407295123e-01,-1.629999999999999893e+00
4.787195912948639887e+00,8.627419940097711404e-01,-1.629999999999999893e+00
4.761591202972013548e+00,8.582776171609400873e-01,-1.629999999999999893e+00
4.736038514010235900e+00,8.627012140811911589e-01,-1.629999999999999893e+00
4.686185076819191941e+00,8.539144285748928587e-01,-1.629999999999999893e+00
4.661426395492568986e+00,8.582908960594509695e-01,-1.629999999999999893e+00
4.637152218424925643e+00,8.539665085239430686e-01,-1.629999999999999893e+00
4.612901910385689419e+00,8.582973289746562706e-01,-1.629999999999999893e+00
4.589130909654641322e+00,8.540175140617801697e-01,-1.629999999999999893e+00
4.565373402154829563e+00,8.583036298527096930e-01,-1.629999999999999893e+00
4.542090167639751819e+00,8.540674780966680535e-01,-1.629999999999999893e+00
4.518810518294320566e+00,8.583098027174592692e-01,-1.629999999999999893e+00
4.496000262027590288e+00,8.541164322065164516e-01,-1.629999999999999893e+00
4.473184127223840179e+00,8.583158514308915077e-01,-1.629999999999999893e+00
4.450832652321815353e+00,8.541644067054385836e-01,-1.629999999999999893e+00
4.428466257510181414e+00,8.583217797011946093e-01,-1.629999999999999893e+00
4.406559928947115345e+00,8.542114307063476408e-01,-1.629999999999999893e+00
4.384630040683895835e+00,8.583275910903340744e-01,-1.629999999999999893e+00
4.363155757782565480e+00,8.542575321798667742e-01,-1.629999999999999893e+00
4.341649657405189267e+00,8.583332890211934352e-01,-1.629999999999999893e+00
4.320594827927728865e+00,8.543027380098129342e-01,-1.629999999999999893e+00
4.299500286752416578e+00,8.583388767842942135e-01,-1.629999999999999893e+00
4.258404986640580425e+00,8.503938734412702649e-01,-1.629999999999999893e+00
4.237906272148832976e+00,8.543905651508989507e-01,-1.629999999999999893e+00
4.217848470577922448e+00,8.504746447378055407e-01,-1.629999999999999893e+00
4.197732711440655073e+00,8.544332352513855922e-01,-1.629999999999999893e+00
4.158560990902137711e+00,8.467111976726282574e-01,-1.629999999999999893e+00
4.139000088825103951e+00,8.506316771124315945e-01,-1.629999999999999893e+00
4.119870415260256991e+00,8.468242074469825020e-01,-1.629999999999999893e+00
4.100666459592021695e+00,8.507080213657021162e-01,-1.629999999999999893e+00
4.081890044440690701e+00,8.469351428121206782e-01,-1.629999999999999893e+00
4.063033301001671482e+00,8.507829705799633269e-01,-1.629999999999999893e+00
4.044600501488744726e+00,8.470440603654237899e-01,-1.629999999999999893e+00
4.026081587326127753e+00,8.508565626463566733e-01,-1.629999999999999893e+00
3.990048639941461861e+00,8.434790469425963444e-01,-1.629999999999999893e+00
