-7.920790623141455100e+00,-1.231288135293767905e+00,-1.629999999999999893e+00
-7.932216811248016697e+00,-1.114556648187342569e+00,-1.629999999999999893e+00
-8.030086000986598194e+00,-1.107105170741174316e+00,-1.629999999999999893e+00
-8.077762101256755756e+00,-1.127196408229767854e+00,-1.629999999999999893e+00
-8.069464688232006466e+00,-1.210767001155754530e+00,-1.629999999999999893e+00
-8.018377062278725376e+00,-1.225602344836433266e+00,-1.629999999999999893e+00
-7.921932095455956890e+00,-1.219626699343315801e+00,-1.629999999999999893e+00
-1.044539504724523304e+01,6.112029799688454723e+00,-1.629999999999999893e+00
-8.644207830626401190e+00,6.159240152928412648e+00,-1.629999999999999893e+00
-1.065826210588524425e+01,5.044097845892902221e+00,-1.629999999999999893e+00
-8.728054314338319131e+00,4.885511109533997143e+00,-1.629999999999999893e+00
-8.650070229818597412e+00,5.167278950069170484e+00,-1.629999999999999893e+00
-1.060588990154138322e+01,5.333885398601764471e+00,-1.629999999999999893e+00
-1.059864852831104542e+01,3.793455504495588215e+00,-1.629999999999999893e+00
-8.777978561520894729e+00,3.749801927220024478e+00,-1.629999999999999893e+00
-8.757573206286528134e+00,4.095661409560253041e+00,-1.629999999999999893e+00
-1.063667653263816248e+01,4.116203686704847264e+00,-1.629999999999999893e+00
-1.073196006234843125e+01,2.651011427863626313e+00,-1.629999999999999893e+00
-8.891055540369046994e+00,2.619555364913829454e+00,-1.629999999999999893e+00
-8.871082840434606709e+00,2.991759192138141454e+00,-1.629999999999999893e+00
-1.068220313033158497e+01,2.996997071316370942e+00,-1.629999999999999893e+00
-1.087480178667307129e+01,1.497698521901237756e+00,-1.629999999999999893e+00
-8.950652730057068851e+00,1.468449819960944591e+00,-1.629999999999999893e+00
-8.928700668974823174e+00,1.837451393281407830e+00,-1.629999999999999893e+00
-1.072860754310122111e+01,1.856210621497773383e+00,-1.629999999999999893e+00
-1.092868634076049261e+01,3.452204664375571053e-01,-1.629999999999999893e+00
-9.017787878445005845e+00,3.399464285279567566e-01,-1.629999999999999893e+00
-9.059009313736671842e+00,7.260295847510490619e-01,-1.629999999999999893e+00
-1.087603676496730998e+01,7.178991346887065861e-01,-1.629999999999999893e+00
-1.108674889145111742e+01,-8.399170781962966847e-01,-1.629999999999999893e+00
-9.148232010784605350e+00,-8.705985806694834794e-01,-1.629999999999999893e+00
-9.059181843763150610e+00,-4.721337035843041208e-01,-1.629999999999999893e+00
-1.092794826689586962e+01,-4.634058089625256449e-01,-1.629999999999999893e+00
-1.108648183470217141e+01,-1.669481157206391453e+00,-1.629999999999999893e+00
-1.114009217013531128e+01,-2.088840526273449072e+00,-1.629999999999999893e+00
-9.220951694529974318e+00,-2.078116381184154537e+00,-1.629999999999999893e+00
-9.129579387801902257e+00,-1.657211083463082435e+00,-1.629999999999999893e+00
-1.238581181929083819e+01,-4.898021027171226116e+00,-1.629999999999999893e+00
-1.228218806902223648e+01,-2.673968931858868636e+00,-1.629999999999999893e+00
-1.239855736480616599e+01,-5.809610428566826634e+00,-1.629999999999999893e+00
-1.213168145432916312e+01,-5.667854172992322859e+00,-1.629999999999999893e+00
-1.209082765579323748e+01,-4.985435782573180319e+00,-1.629999999999999893e+00
-1.249213975207812943e+01,-5.173574545798247826e+00,-1.629999999999999893e+00
